,org_id,nimi,registrikood,maakond,maakond_kood,kov,kov_kood,kaart_laius,kaart_pikkus
1727,5929,MTÜ TTÜ Korvpallikool,80407425,Harjumaa,37,Tallinn,784,59.393538233973,24.678248932623
1728,7171,MTÜ TUK,80582306,Tartumaa,79,Tartu linn,793,58.371179096144,26.756473922133
1729,7940,MTÜ Tulemus,80409743,Harjumaa,37,Maardu,446,59.486581577556,25.026362750075
1730,7323,MTÜ TulevikuTähed,80594114,Võrumaa,87,Võru linn,919,57.847681524678,26.988440478277
1731,7334,MTÜ Tümm,80594692,Põlvamaa,64,Räpina,708,58.104648610756,27.454074080151
1732,5859,MTÜ Türi Motosport,80381795,Järvamaa,52,Türi,834,58.802351761793,25.429713626662
1733,7474,MTÜ Türi Tervisejooksud,80605585,Järvamaa,52,Türi,834,58.795563128661,25.417394077941
1734,3899,MTÜ Türi Vibukool,80311889,Järvamaa,52,Türi,834,58.80627786462,25.427001318981
1735,105,MTÜ Türi Võrkpalliklubi,80048647,Järvamaa,52,Türi,834,58.80898083219,25.425788100319
1736,657,MTÜ Tähtvere Tenniseklubi,80262725,Tartumaa,79,Tartu linn,793,58.385098497675,26.706925070884
1737,7674,MTÜ Täiskäik Edasi,80612697,Harjumaa,37,Lääne-Harju,431,59.352326030239,24.063220129274
1738,7069,MTÜ TööKäib,80580556,Lääne-Virumaa,60,Rakvere linn,663,59.354248640054,26.345693426313
1739,7848,MTÜ Tšempion,80592776,Harjumaa,37,Tallinn,784,59.396133241665,24.678565823824
1740,5122,MTÜ Tšika Toetusselts,80252036,Harjumaa,37,Tallinn,784,59.434848482253,24.729223062251
1741,3414,MTÜ u raam,80276839,Hiiumaa,39,Hiiumaa,205,58.979164155857,22.849158490118
1742,7022,MTÜ U-Sport+,80575358,Tartumaa,79,Tartu linn,793,58.389326560215,26.738927560214
1743,3912,MTÜ Uisuklubi Gliss,80329783,Harjumaa,37,Tallinn,784,59.442557895163,24.737239009562
1744,5028,MTÜ Uisusport,80362007,Harjumaa,37,Kiili,305,59.327676300169,24.824306844854
1745,6722,MTÜ Uisutar,80567353,Harjumaa,37,Harku,198,59.428214614713,24.528398679725
1746,7186,MTÜ Uju talvel,80584067,Valgamaa,81,Otepää,557,58.059249831987,26.493998200081
1747,7694,MTÜ Ujume Koos,80580218,Harjumaa,37,Tallinn,784,59.414429818741,24.727163051151
1748,6424,MTÜ Ultimate Saku,80544903,Harjumaa,37,Saku,719,59.296239941992,24.658947871391
1749,5396,MTÜ UP Sport,80379373,Harjumaa,37,Rae,653,59.389727426769,24.793527151178
1750,7115,MTÜ Urban Style,80227255,Harjumaa,37,Tallinn,784,59.426318873537,24.77068650954
1751,7861,MTÜ Urban Style Valga klubi,80370403,Valgamaa,81,Valga,857,57.778086617709,26.049050069524
1752,6125,MTÜ Uuesalu Spordiklubi,80409695,Harjumaa,37,Rae,653,59.361100043246,24.815172887635
1753,4140,MTÜ Vabadussport,80323993,Võrumaa,87,Setomaa,732,57.980712557745,27.623427069979
1754,7900,MTÜ Vabalöök,80624482,Harjumaa,37,Tallinn,784,59.415447173793,24.636885017866
1755,7262,MTÜ Vabatantsuklubi,80386692,Võrumaa,87,Võru linn,919,57.843430914882,27.000045772405
1756,2834,MTÜ Vabavõitlusklubi RAMM,80222772,Harjumaa,37,Tallinn,784,59.403927256347,24.720734093017
1757,6651,MTÜ Vaela Spordiselts,80555675,Harjumaa,37,Kiili,305,59.322199576997,24.823010805871
1758,7221,MTÜ Vaiga Reservväelaste Laskespordiklubi,80587120,Jõgevamaa,50,Jõgeva,247,58.705572934614,26.546035470804
1759,7376,MTÜ Valga Discgolfarid,80600441,Valgamaa,81,Valga,857,57.855796364624,26.115320387244
1760,580,MTÜ Valga Petanque Klubi,80169552,Valgamaa,81,Valga,857,57.770339279609,26.067388019292
1761,4931,MTÜ Valged Teed,80354189,Valgamaa,81,Otepää,557,57.904247407121,26.271364899238
1762,1104,MTÜ Valgeranna Golfiklubi,80168630,Pärnumaa,68,Pärnu,624,58.390234188129,24.371849320428
1763,4855,MTÜ Valik,80159482,Pärnumaa,68,Pärnu,624,58.375479015833,24.50731047359
1764,5315,MTÜ Vares,80373850,Harjumaa,37,Viimsi,890,59.515098490599,24.822674565269
1765,5367,MTÜ Varik Motocross Team,80377227,Viljandimaa,84,Mulgi,480,58.082624656628,25.595153360067
1766,6443,MTÜ Veeriku Badminton,80420549,Tartumaa,79,Tartu linn,793,58.377114957973,26.698786506725
1767,904,MTÜ Veeslaalom,80189543,Lääne-Virumaa,60,Rakvere linn,663,59.331174337423,26.362747969703
1768,3178,MTÜ Velo.clubbers.ee,80205704,Harjumaa,37,Saue,725,59.346116872059,24.59173458196
1769,7549,MTÜ Veloce,80604108,Harjumaa,37,Tallinn,784,59.46221863657,24.833005324157
1770,6958,MTÜ Velonarva,80569369,Ida-Virumaa,45,Narva,511,59.377043389091,28.200346146448
1771,6920,MTÜ Veltsi Tall,80583458,Lääne-Virumaa,60,Haljala,191,59.399894929457,26.264758467742
1772,3036,MTÜ Veoauto Krossiklubi,80250923,Lääne-Virumaa,60,Vinni,901,59.285550732844,26.413062884588
1773,5326,MTÜ Vesi ja Tervis,80374499,Harjumaa,37,Rae,653,59.392930366594,24.813939642153
1774,2102,MTÜ Veteranide Võrkpalliliiga,80064051,Läänemaa,56,Haapsalu,184,58.910379550125,23.454739650363
1775,6452,MTÜ Vibuklubi Viska Viis,80547505,Lääne-Virumaa,60,Kadrina,272,59.371397478178,25.998521679203
1776,7786,MTÜ ViDisc,80616092,Harjumaa,37,Lääne-Harju,431,59.241690077605,24.288880835688
1777,3207,MTÜ Vihur Jetsport,80261559,Harjumaa,37,Tallinn,784,59.395481001257,24.649401539393
1778,2094,MTÜ Vihur-Team,80053654,Harjumaa,37,Tallinn,784,59.411933983524,24.755008455083
1779,7159,MTÜ Viimsi DG,80594930,Harjumaa,37,Viimsi,890,59.526133715147,24.811183817379
1780,5231,MTÜ Viimsi JK,80365313,Harjumaa,37,Viimsi,890,59.499534726296,24.8494218803
1781,6527,MTÜ Viimsi Mõttesport,80550803,Harjumaa,37,Viimsi,890,59.519998688883,24.82184698811
1782,6975,MTÜ Viimsi Pinx,80570488,Harjumaa,37,Viimsi,890,59.509945629663,24.827899099582
1783,6885,MTÜ Vileri,80217435,Viljandimaa,84,Viljandi vald,899,58.38132259857,25.576979332635
1784,224,MTÜ Viljandi Bowling Club,80168475,Viljandimaa,84,Viljandi linn,897,58.353222789033,25.563706002
1785,4155,MTÜ Viljandi Field-Target Klubi,80325459,Viljandimaa,84,Viljandi linn,897,58.365987179224,25.616127913063
1786,7572,MTÜ Viljandi Iluuisutamisklubi,80607762,Viljandimaa,84,Viljandi vald,899,58.38853013462,25.543843097169
1787,164,MTÜ Viljandi Tulevikujalgpalli Klubi,80020135,Viljandimaa,84,Viljandi linn,897,58.361873548423,25.607135741488
1788,5809,MTÜ Viljandi Uisutajad,80391730,Viljandimaa,84,Viljandi vald,899,58.38853013462,25.543843097169
1789,7059,MTÜ Viljandi Vutisõbrad,80579304,Viljandimaa,84,Viljandi linn,897,58.364132121024,25.606748237151
1790,2803,MTÜ Viljandimaa Jahimeeste Liit,80073800,Viljandimaa,84,Viljandi linn,897,,
1791,7793,MTÜ Vilkoss,80616712,Viljandimaa,84,Viljandi linn,897,58.364361195408,25.5844679461
1792,4441,MTÜ Vinni Terviserajad,80335915,Lääne-Virumaa,60,Vinni,901,59.287529880373,26.421223822854
1793,867,MTÜ Vinni Vaba Aja Keskus,80106008,Lääne-Virumaa,60,Rakvere linn,663,59.331331382299,26.361683156164
1794,6219,MTÜ Viru Bull,80417205,Lääne-Virumaa,60,Rakvere linn,663,59.351618392852,26.365262456762
1795,5311,MTÜ Viru Jõumehed RJK,80373471,Ida-Virumaa,45,Kohtla-Järve,321,59.320186987694,27.417788041039
1796,6162,MTÜ Viru LK,80410663,Lääne-Virumaa,60,Kadrina,272,59.322830619943,26.180635308268
1797,7516,MTÜ Viru Rally Team,80601081,Lääne-Virumaa,60,Tapa,792,59.254047870573,25.972703466176
1798,1448,MTÜ Viru-Nigula Motoklubi,80258149,Lääne-Virumaa,60,Viru-Nigula,903,59.446619829748,26.696106828289
1799,7748,MTÜ Virumaa Discgolf,80621934,Lääne-Virumaa,60,Tapa,792,59.166608150947,26.104326957072
1800,7838,MTÜ Virumaa Hoki,80620283,Lääne-Virumaa,60,Rakvere linn,663,59.342240723632,26.367627209002
1801,5815,MTÜ Virumaa Jalgpall,80392288,Lääne-Virumaa,60,Rakvere linn,663,59.344826615884,26.357934786893
1802,6701,MTÜ Virumaa Jõumängud,80562025,Lääne-Virumaa,60,Rakvere linn,663,59.345837048854,26.369436453286
1803,3661,MTÜ Virumaa Pallimängude Kool,80204254,Lääne-Virumaa,60,Rakvere linn,663,59.344826615884,26.357934786893
1804,6449,MTÜ Visusti Ratsu,80367755,Jõgevamaa,50,Jõgeva,247,58.621052213794,26.516618768937
1805,7771,MTÜ VK Seltskond,80615158,Harjumaa,37,Tallinn,784,59.425914805339,24.702324178351
1806,5004,MTÜ VK Wadokan,80360238,Lääne-Virumaa,60,Haljala,191,59.575379990578,25.956504363564
1807,6969,MTÜ VKJ Racing,80570289,Harjumaa,37,Kiili,305,59.310437570557,24.842934158936
1808,5182,MTÜ VMK Balti,80362711,Ida-Virumaa,45,Narva,511,59.368769089119,28.191270290418
1809,5740,MTÜ VOIMA,80384575,Jõgevamaa,50,Põltsamaa,618,58.707424240817,25.890723296135
1810,712,MTÜ Võimlemisklubi Flex,80002562,Saaremaa,74,Saaremaa,714,58.259753540188,22.509568714811
1811,3688,MTÜ Võimlemisklubi Tallinna Ülikool,80321764,Harjumaa,37,Tallinn,784,59.438881057965,24.771655303414
1812,5480,MTÜ Võimlemisklubi Ülenurme,80384150,Tartumaa,79,Kambja,283,58.310495861645,26.725641972976
1813,2417,MTÜ Võitleja,80222341,Ida-Virumaa,45,Narva,511,59.382654854488,28.16338703795
1814,7509,MTÜ Vok Racing,80600599,Pärnumaa,68,Pärnu,624,58.379524633267,24.521858914916
1815,7677,MTÜ Vooremaa Maraton,80613231,Jõgevamaa,50,Jõgeva,247,58.770908441138,26.394015368264
1816,750,MTÜ Võrkpalliklubi Avos,80159588,Saaremaa,74,Saaremaa,714,58.244061173688,22.48637775547
1817,6979,MTÜ Võrkpalliklubi Tarvas,80571113,Lääne-Virumaa,60,Rakvere linn,663,59.327294615987,26.375381242781
1818,1996,MTÜ Võrkpalliklubi Täht,80039795,Harjumaa,37,Tallinn,784,59.421000183045,24.716302281098
1819,1199,MTÜ Võrkpalliklubi Viro,80054783,Ida-Virumaa,45,Jõhvi,251,59.358569889563,27.40492235183
1820,1880,MTÜ Vortex Eesti Spordikeskus,80213537,Harjumaa,37,Tallinn,784,59.438700639741,24.84054811801
1821,5735,MTÜ Võrtsjärve Motoklubi,80384227,Tartumaa,79,Elva,171,58.348490339259,26.183708245542
1822,6084,MTÜ Võru Discgolf,80406928,Võrumaa,87,Võru vald,917,57.890279159286,27.011421990395
1823,7603,MTÜ Võru Firefighter,80606231,Võrumaa,87,Võru linn,919,57.856038078052,26.965431240237
1824,3657,MTÜ Võru Lauatennise Selts,80310648,Võrumaa,87,Võru linn,919,57.837548293748,27.010136192675
1825,7048,MTÜ VV Motorsport,80578187,Tartumaa,79,Tartu vald,796,58.485679108458,26.381333910058
1826,6178,MTÜ Väike-Maarja LaSK,80416004,Lääne-Virumaa,60,Väike-Maarja,928,59.126033541197,26.253440078125
1827,6002,MTÜ Väike-Maarja Mudelihall,80399648,Lääne-Virumaa,60,Väike-Maarja,928,59.126804716017,26.251117244996
1828,7654,MTÜ Vändra Maleklubi,80610623,Pärnumaa,68,Põhja-Pärnumaa,638,58.646154345074,25.032867305084
1829,6292,MTÜ Värska jooksjad,80413992,Võrumaa,87,Setomaa,732,57.967499872023,27.62875638964
1830,7613,MTÜ Vääna Garage Drift Team,80606745,Harjumaa,37,Harku,198,59.447142471652,24.370411993283
1831,3259,MTÜ Wadokai Estonia,80110903,Harjumaa,37,Tallinn,784,59.426874891837,24.62747868325
1832,3677,MTÜ Wiru Swim,80274964,Lääne-Virumaa,60,Rakvere linn,663,59.353548277073,26.342575989508
1833,4426,MTÜ World Capoeira Federation,80334399,Harjumaa,37,Tallinn,784,59.453641163682,24.879388150954
1834,6203,MTÜ XTeam-KSV.ee,80418995,Tartumaa,79,Tartu linn,793,58.357881249337,26.677574637743
1835,90,MTÜ Yellow Racing,80200486,Jõgevamaa,50,Põltsamaa,618,58.724592387194,26.101782057912
1836,459,MTÜ Yess,80155277,Tartumaa,79,Tartu linn,793,58.376312808534,26.733164614769
1837,6927,MTÜ Üksteise Kaitseks,80559402,Harjumaa,37,Tallinn,784,59.404963868219,24.633109862487
1838,7912,MTÜ Ülenurme VK,80625754,Tartumaa,79,Kambja,283,58.318338977382,26.697302227213
1839,7830,MTÜ Zapoos,80619713,Harjumaa,37,Tallinn,784,59.447645279725,24.806059195002
1840,2056,MTÜ Šmigunide Suusaklubi,80011874,Harjumaa,37,Harku,198,59.4319,24.5464
1841,2164,Mudellennuklubi Fun-Fly Club,80135599,Harjumaa,37,Tallinn,784,59.438058837204,24.760426884928
1842,477,Mudellennuklubi Kotkasulg,80169799,Tartumaa,79,Tartu vald,796,58.450789800709,26.883695154058
1843,7335,Muhu Jahtklubi,80594717,Saaremaa,74,Muhu,478,58.633303861747,23.183318949472
1844,7435,Multisport Estonia MTÜ,80601860,Harjumaa,37,Tallinn,784,59.411590450117,24.64004089644
1845,6937,Mustamäe Käsipalliklubi,80567459,Harjumaa,37,Tallinn,784,59.440647108052,24.748220366278
1846,4092,Mustamäe Ratsu Klubi,80336949,Harjumaa,37,Tallinn,784,59.406887290244,24.690847986456
1847,601,Mustvee lauatenniseklubi,80253270,Jõgevamaa,50,Mustvee,486,58.848998109178,26.944299170654
1848,2982,MV Spordiklubi,80275716,Tartumaa,79,Tartu linn,793,58.358328968167,26.684894723419
1849,3186,My Fitness AS,11273563,Harjumaa,37,Tallinn,784,59.426952763104,24.644691470434
1850,7530,Myfit Run Spordiklubi,80602546,Viljandimaa,84,Põhja-Sakala,615,58.529274153944,25.459134402468
1851,543,Mäesuusaklubi Väike-Munamägi,80068733,Valgamaa,81,Otepää,557,58.057326638668,26.495675538228
1852,3443,Mäksa spordiklubi,80286097,Tartumaa,79,Kastre,291,58.332050643135,26.982907203833
1853,7094,Männiku Jahilaskespordi Klubi,80581904,Harjumaa,37,Saku,719,59.334901157998,24.685132741923
1854,1525,Männiku Sporting Klubi,80079547,Harjumaa,37,Saku,719,59.336660118787,24.692337615321
1855,5826,Märjamaa Disc Golf,80393083,Raplamaa,71,Märjamaa,502,58.899821080336,24.420591801005
1856,7801,Märjamaa korvpalliklubi,80617239,Raplamaa,71,Märjamaa,502,58.913268712157,24.413441825644
1857,6523,Märjamaa Rally Team,80550341,Raplamaa,71,Märjamaa,502,58.900434481975,24.430374280297
1858,945,Märjamaa Spordiklubi,80107551,Raplamaa,71,Märjamaa,502,58.895546836307,24.42063230407
1859,7827,Märjamaa Sulgpalliklubi,80619512,Raplamaa,71,Märjamaa,502,58.905937134174,24.425504245749
1860,7459,Naginataklubi Shirei,80599525,Harjumaa,37,Viimsi,890,59.502585084257,24.859350934882
1861,3122,Narva Füüsiliste Puuetega Inimeste Ühing Sportuna,80038241,Ida-Virumaa,45,Narva,511,59.369521470952,28.199895932794
1862,1176,Narva Iluuisutamise Klubi Pääsuke,80033947,Ida-Virumaa,45,Narva,511,59.378170481585,28.165133623043
1863,1242,Narva Iluvôimlemise Klubi Fouette,80082756,Ida-Virumaa,45,Narva,511,59.385980953043,28.18028422921
1864,1188,Narva Invaspordi Klubi Ordo,80046016,Ida-Virumaa,45,Narva,511,59.376432582437,28.185483888055
1865,1299,Narva Jalgpalliklubi Baltika,80121350,Ida-Virumaa,45,Narva,511,59.375700463613,28.181897293616
1866,1184,Narva Jalgrattaklubi TEMP,80045347,Ida-Virumaa,45,Narva,511,59.372957008973,28.201268259701
1867,4062,Narva Kehakultuuri ja Spordiliit,80054949,Ida-Virumaa,45,Narva,511,59.375440475974,28.195074781652
1868,1318,Narva kesklinna tenniseklubi,80183999,Ida-Virumaa,45,Narva,511,59.368809339153,28.190474504696
1869,3658,Narva Koolispordi liit,80204521,Ida-Virumaa,45,Narva,511,59.382654854488,28.16338703795
1870,1349,Narva Korvpalliklubi Sportdom,80128441,Ida-Virumaa,45,Narva,511,59.38090635526,28.200095485277
1871,1296,Narva Laskespordiklubi,80121901,Ida-Virumaa,45,Narva,511,59.379712867687,28.189377829915
1872,1279,Narva Pärlid spordiklubi,80228697,Ida-Virumaa,45,Narva,511,59.379782608679,28.199435632245
1873,7374,Narva Sõudeklubi Energia,80599873,Ida-Virumaa,45,Narva,511,59.393697762747,28.186525327588
1874,1192,Narva Spordiklubi Galla,80050450,Ida-Virumaa,45,Narva,511,59.383164933883,28.180621500063
1875,7622,Narva Spordiklubi Kull,80607383,Ida-Virumaa,45,Narva,511,6.5709715223463,20.776128786941
1876,6774,"Narva Spordiklubi Linda,4",80564231,Ida-Virumaa,45,Narva,511,59.374204401946,28.190184108526
1877,1164,Narva Spordiselts Kalev,80025862,Ida-Virumaa,45,Narva,511,59.380083113617,28.175360809565
1878,1230,Narva Spordiveteranide Koondis,80082118,Ida-Virumaa,45,Narva,511,59.385669931734,28.162867397701
1879,1196,Narva Suusaklubi Firn,80054197,Ida-Virumaa,45,Narva,511,59.374543228799,28.191203265174
1880,7230,Narva Taekwondo Klubi Kwon,80587611,Ida-Virumaa,45,Kohtla-Järve,321,59.335934906983,27.415344010584
1881,7796,Narva tenniseklubi FESTA,80616790,Ida-Virumaa,45,Narva,511,59.382537065857,28.160911987683
1882,1193,Narva Tenniseklubi Fortuna,80050578,Ida-Virumaa,45,Narva,511,59.370507184975,28.181087101452
1883,6252,Narva TRI MTÜ,80427178,Ida-Virumaa,45,Narva,511,59.388341557389,28.183083886453
1884,1175,Narva Uisuklubi Start,80033918,Ida-Virumaa,45,Narva,511,59.364421839917,28.183196648439
1885,3682,Niidupargi Kergejõustikuklubi,80300874,Pärnumaa,68,Pärnu,624,58.386560249987,24.53900202637
1886,1419,Niitvälja Golfiklubi,80040226,Harjumaa,37,Lääne-Harju,431,59.315684284184,24.319375030802
1887,1380,Niitvälja Ratsaspordiklubi,80004101,Harjumaa,37,Lääne-Harju,431,59.313460284047,24.319010163396
1888,6499,NN Spordiklubi,80548485,Raplamaa,71,Märjamaa,502,58.819757014863,24.590883259139
1889,4921,Nõmme Discgolfi Klubi Drive In,80353391,Harjumaa,37,Tallinn,784,59.376795953124,24.697774970141
1890,2122,Nõmme Kabeklubi,80086047,Harjumaa,37,Tallinn,784,59.36850894887,24.648334668584
1891,2054,Nõmme Kergejõustikuklubi,80011532,Harjumaa,37,Tallinn,784,59.388707907882,24.685634010125
1892,3922,Nõmme Mudellennu Klubi,80323450,Harjumaa,37,Tallinn,784,59.430614470516,24.712056019811
1893,1884,Nõmme Spordiklubi,80140599,Harjumaa,37,Tallinn,784,59.388554298325,24.653787847157
1894,2051,Nõmme Tenniseklubi,80005945,Harjumaa,37,Tallinn,784,59.382866927518,24.675574628591
1895,339,Nõo Korvpalliklubi,80169500,Tartumaa,79,Nõo,528,58.276958288279,26.520992145942
1896,3691,Nõo Ratsaklubi,80321072,Tartumaa,79,Nõo,528,58.298389324446,26.566650086587
1897,7145,Nõo Vallavalitsus,75007942,Tartumaa,79,Nõo,528,58.272565896659,26.521204599009
1898,7669,Nooleklubi Kreisi Darts,80612237,Järvamaa,52,Paide,567,58.8834990895,25.538688330194
1899,6118,Nooleklubi Saturn,80409482,Harjumaa,37,Tallinn,784,59.426374654394,24.731052618849
1900,2824,Noorsoo-sportlik MTÜ Asimuut,80156398,Harjumaa,37,Tallinn,784,59.444851175868,24.871597082148
1901,2231,Noorte Mereklubi,80067875,Harjumaa,37,Tallinn,784,59.417829369578,24.62434255973
1902,2296,Noorte Spordi- ja Tehnikaklubi Master,80150156,Harjumaa,37,Tallinn,784,59.453906547994,24.867632229732
1903,2081,Norma Orienteerumisklubi,80043779,Harjumaa,37,Tallinn,784,59.419709036287,24.68253710063
1904,4183,Nõuni Purjeklubi,80329139,Valgamaa,81,Otepää,557,58.145964562529,26.501063713746
1905,1826,Nupuklubi,80092542,Harjumaa,37,Tallinn,784,59.436664031773,24.823730609248
1906,564,Nuustaku Tenniseklubi,80117176,Valgamaa,81,Otepää,557,58.054905672925,26.498066862924
1907,5962,Obstacle Warrior Spordiklubi,80395515,Harjumaa,37,Tallinn,784,59.399361715238,24.669518028287
1908,7124,OG klubi OÜ,14843593,Pärnumaa,68,Pärnu,624,58.407253720189,24.496493360187
1909,7731,Ojaniidu Ratsaspordiklubi,80621686,Põlvamaa,64,Räpina,708,57.973626460492,27.352924910844
1910,998,OK Tehnikaspordiklubi,80042113,Pärnumaa,68,Pärnu,624,58.379065099784,24.500758892795
1911,7666,OL 565 MTÜ,80611723,Raplamaa,71,Kohila,317,59.213776939786,24.663121915402
1912,1671,Olümp Maardu Poksiklubi Kalev,80231110,Harjumaa,37,Maardu,446,59.489726184153,25.024374844918
1913,5017,Olümpiko spordiklubi,80361002,Tartumaa,79,Tartu linn,793,58.352839333431,26.685306570648
1914,6502,Omaklubi Spordiklubi,80548605,Harjumaa,37,Tallinn,784,59.419878610974,24.744863262603
1915,6689,One Pocket Billiard Club MTÜ,80559336,Harjumaa,37,Tallinn,784,59.433108927472,24.758777505982
1916,4089,Orava Spordiklubi,80323852,Võrumaa,87,Võru vald,917,57.886650291042,27.455654044417
1917,425,Orienteerumisklubi Ilves,80101146,Tartumaa,79,Tartu linn,793,58.354587791187,26.791032028881
1918,119,Orienteerumisklubi JOKA,80079211,Järvamaa,52,Türi,834,58.798913416808,25.421950048053
1919,2897,Orienteerumisklubi Juku-Peedu,80262257,Valgamaa,81,Valga,857,57.754725188788,26.386070562367
1920,116,Orienteerumisklubi Järva Karud,80074627,Järvamaa,52,Türi,834,58.808232786998,25.439127845966
1921,387,Orienteerumisklubi Kape,80072166,Tartumaa,79,Tartu linn,793,58.374776521304,26.765442646369
1922,2101,Orienteerumisklubi Kooperaator,80063078,Harjumaa,37,Tallinn,784,59.448196548139,24.890571391375
1923,555,Orienteerumisklubi Käbi,80084962,Valgamaa,81,Tõrva,824,58.002468783686,25.933722967198
1924,2212,Orienteerumisklubi Nõmme,80189046,Harjumaa,37,Tallinn,784,59.367798204022,24.633824993205
1925,2118,Orienteerumisklubi Orion,80080875,Harjumaa,37,Tallinn,784,59.371943267404,24.71866916021
1926,926,Orienteerumisklubi Orvand,80039306,Raplamaa,71,Rapla,668,58.997467003949,24.802851158818
1927,2,Orienteerumisklubi Põlva Kobras,80016512,Põlvamaa,64,Põlva,622,58.056279970436,27.047150390979
1928,2950,Orienteerumisklubi Põrgupõhja,80264983,Harjumaa,37,Anija,141,59.336617770152,25.31947184259
1929,2045,Orienteerumisklubi TON,80004058,Harjumaa,37,Tallinn,784,59.447473017931,24.731427870008
1930,255,Orienteerumisklubi Võru,80069037,Võrumaa,87,Võru linn,919,57.844234699358,27.002675087423
1931,1056,Orienteerumisklubi West,80098705,Pärnumaa,68,Pärnu,624,58.393721129129,24.512111750692
1932,832,Oru Spordiklubi,80225954,Läänemaa,56,Lääne-Nigula,441,58.995567536718,23.717705603939
1933,4688,Oru Võrkpalliklubi,80347350,Harjumaa,37,Raasiku,651,59.281189352399,25.147674585103
1934,7713,Ospentos International OÜ,11306955,Harjumaa,37,Tallinn,784,59.418536347463,24.812740900629
1935,3235,Otepää Invaühing,80051618,Valgamaa,81,Otepää,557,58.026065120856,26.468691143999
1936,556,Otepää Motoklubi,80087475,Valgamaa,81,Otepää,557,58.064299103208,26.50739522836
1937,5338,Otepää rattaklubi,80375049,Valgamaa,81,Otepää,557,58.058752866171,26.496654593127
1938,554,Otepää Spordiklubi,80084940,Valgamaa,81,Otepää,557,58.057995603891,26.495991518703
1939,4779,Otepää Võrkpalliklubi,80350702,Valgamaa,81,Otepää,557,58.001810775266,26.389564337747
1940,7055,Overstable MTÜ,80578954,Harjumaa,37,Saue,725,59.36061846686,24.586108392637
